timestamp,open,high,low,close,volume
2025-05-10 22:50:00,655.63,656.21,655.31,655.89,866.626
2025-05-10 22:55:00,655.9,656.65,655.9,656.36,784.534
2025-05-10 23:00:00,656.35,658.1,656.15,657.86,1576.209
2025-05-10 23:05:00,657.85,659.65,657.71,659.23,1914.508
2025-05-10 23:10:00,659.24,660.69,658.53,660.36,1984.256
2025-05-10 23:15:00,660.36,662.79,660.29,661.65,2686.551
2025-05-10 23:20:00,661.65,662.93,661.0,662.85,1945.991
2025-05-10 23:25:00,662.85,662.85,660.39,661.32,3796.931
2025-05-10 23:30:00,661.32,661.47,659.53,660.88,2436.581
2025-05-10 23:35:00,660.89,662.19,660.0,661.49,4047.524
2025-05-10 23:40:00,661.49,661.69,660.68,661.54,1923.569
2025-05-10 23:45:00,661.53,663.0,661.53,662.94,2016.908
2025-05-10 23:50:00,662.94,663.85,662.72,663.69,4130.875
2025-05-10 23:55:00,663.7,664.0,663.2,663.9,2235.281
2025-05-11 00:00:00,663.9,666.49,662.63,666.33,4130.851
2025-05-11 00:05:00,666.33,667.68,665.87,667.29,3593.215
2025-05-11 00:10:00,667.28,668.49,667.0,668.01,1919.738
2025-05-11 00:15:00,668.02,668.02,662.95,665.77,5225.087
2025-05-11 00:20:00,665.77,666.22,664.22,665.5,2211.352
2025-05-11 00:25:00,665.51,665.56,656.17,656.97,7172.363
2025-05-11 00:30:00,656.97,662.0,656.9,661.33,2272.295
2025-05-11 00:35:00,661.33,661.99,659.0,659.11,1744.954
2025-05-11 00:40:00,659.11,663.0,658.9,662.86,4521.119
2025-05-11 00:45:00,662.86,663.0,662.61,662.94,3051.087
2025-05-11 00:50:00,662.94,664.0,661.15,663.88,7867.846
2025-05-11 00:55:00,663.87,664.3,663.2,663.77,8514.911
2025-05-11 01:00:00,663.77,664.0,661.39,663.19,2323.142
2025-05-11 01:05:00,663.2,664.18,663.19,663.65,2246.494
2025-05-11 01:10:00,663.66,664.3,663.48,663.53,3622.894
2025-05-11 01:15:00,663.52,664.0,662.86,662.89,1401.823
2025-05-11 01:20:00,662.88,663.12,660.01,660.3,970.183
2025-05-11 01:25:00,660.3,661.75,660.29,661.6,898.248
2025-05-11 01:30:00,661.6,663.0,660.43,662.06,1267.013
2025-05-11 01:35:00,662.07,662.3,659.07,660.19,1675.026
2025-05-11 01:40:00,660.19,661.0,658.97,660.5,896.231
2025-05-11 01:45:00,660.5,660.5,659.09,659.34,954.254
2025-05-11 01:50:00,659.34,659.58,655.91,657.99,6933.668
2025-05-11 01:55:00,657.99,658.57,657.0,658.49,3100.13
2025-05-11 02:00:00,658.5,661.38,658.09,661.09,2420.365
2025-05-11 02:05:00,661.08,662.2,660.45,662.17,1222.325
2025-05-11 02:10:00,662.16,662.71,661.13,662.15,1150.667
2025-05-11 02:15:00,662.16,662.82,661.81,662.49,945.494
2025-05-11 02:20:00,662.48,663.07,661.89,663.05,944.567
2025-05-11 02:25:00,663.05,663.05,662.35,662.88,375.832
2025-05-11 02:30:00,662.88,663.3,662.56,663.29,792.592
2025-05-11 02:35:00,663.3,663.44,662.93,663.44,378.793
2025-05-11 02:40:00,663.44,663.9,661.95,662.4,2104.317
2025-05-11 02:45:00,662.4,663.17,661.86,662.15,1052.05
2025-05-11 02:50:00,662.14,662.15,658.16,658.68,2897.504
2025-05-11 02:55:00,658.67,660.34,658.41,660.33,3094.058
2025-05-11 03:00:00,660.33,660.72,659.23,659.52,1397.266
2025-05-11 03:05:00,659.51,662.94,659.32,662.87,1123.084
2025-05-11 03:10:00,662.88,663.47,662.8,662.81,1053.609
2025-05-11 03:15:00,662.81,663.31,662.3,663.29,888.886
2025-05-11 03:20:00,663.29,663.39,662.73,662.89,876.523
2025-05-11 03:25:00,662.89,663.9,662.89,663.83,1524.061
2025-05-11 03:30:00,663.83,663.9,662.88,662.89,592.595
2025-05-11 03:35:00,662.89,662.96,662.26,662.82,367.531
2025-05-11 03:40:00,662.83,663.87,662.73,663.8,724.458
2025-05-11 03:45:00,663.81,663.89,662.56,663.22,846.552
2025-05-11 03:50:00,663.21,663.22,662.12,662.12,700.203
2025-05-11 03:55:00,662.12,662.71,661.95,662.31,593.708
2025-05-11 04:00:00,662.3,663.86,662.2,663.76,596.22
2025-05-11 04:05:00,663.76,664.97,663.21,664.97,3416.918
2025-05-11 04:10:00,664.96,666.42,664.54,665.22,2131.741
2025-05-11 04:15:00,665.23,666.12,665.23,666.11,439.047
2025-05-11 04:20:00,666.12,666.63,665.92,666.54,1134.753
2025-05-11 04:25:00,666.54,667.29,666.4,666.41,1122.504
2025-05-11 04:30:00,666.41,666.7,665.0,666.65,2448.18
2025-05-11 04:35:00,666.66,667.24,664.7,664.93,1930.583
2025-05-11 04:40:00,664.92,665.1,664.42,664.88,637.875
2025-05-11 04:45:00,664.89,665.4,664.82,665.39,256.486
2025-05-11 04:50:00,665.39,665.86,665.01,665.59,469.158
2025-05-11 04:55:00,665.6,665.6,665.23,665.5,173.744
2025-05-11 05:00:00,665.49,666.74,665.49,666.2,978.676
2025-05-11 05:05:00,666.21,666.88,666.16,666.87,426.236
2025-05-11 05:10:00,666.88,667.29,666.65,666.71,534.889
2025-05-11 05:15:00,666.71,667.29,666.4,666.54,1193.544
2025-05-11 05:20:00,666.53,666.66,665.6,665.87,1089.018
2025-05-11 05:25:00,665.86,666.23,665.47,665.71,961.401
2025-05-11 05:30:00,665.71,665.77,664.5,665.44,758.506
2025-05-11 05:35:00,665.45,665.78,664.64,665.0,675.414
2025-05-11 05:40:00,665.0,665.65,664.65,665.65,626.89
2025-05-11 05:45:00,665.64,666.0,664.7,664.71,1763.85
2025-05-11 05:50:00,664.72,665.3,664.12,665.3,1031.464
2025-05-11 05:55:00,665.3,665.39,664.16,664.16,781.249
2025-05-11 06:00:00,664.17,664.27,661.95,663.36,2231.186
2025-05-11 06:05:00,663.35,663.4,660.86,662.69,1635.451
2025-05-11 06:10:00,662.7,662.7,660.85,661.04,1645.791
2025-05-11 06:15:00,661.04,662.4,661.04,662.27,1243.636
2025-05-11 06:20:00,662.27,662.73,662.26,662.66,445.136
2025-05-11 06:25:00,662.66,663.12,662.23,663.11,289.613
2025-05-11 06:30:00,663.12,663.3,662.84,663.3,598.234
2025-05-11 06:35:00,663.3,663.3,661.76,661.77,606.969
2025-05-11 06:40:00,661.77,661.77,659.02,660.16,2489.201
2025-05-11 06:45:00,660.16,660.17,657.6,657.8,2154.01
2025-05-11 06:50:00,657.81,659.75,657.73,659.69,1034.606
2025-05-11 06:55:00,659.69,660.31,659.69,659.98,361.974
2025-05-11 07:00:00,659.98,659.98,658.0,658.18,744.567
2025-05-11 07:05:00,658.18,658.3,654.71,655.86,8177.526
2025-05-11 07:10:00,655.86,657.17,655.8,657.01,2316.017
2025-05-11 07:15:00,657.01,657.18,655.02,656.03,1832.08
2025-05-11 07:20:00,656.03,657.67,655.53,657.66,1289.293
2025-05-11 07:25:00,657.66,658.12,656.1,656.42,1181.063
2025-05-11 07:30:00,656.42,656.94,655.5,656.13,830.405
2025-05-11 07:35:00,656.13,657.03,655.52,655.54,959.315
2025-05-11 07:40:00,655.54,655.71,654.42,654.56,6907.866
2025-05-11 07:45:00,654.56,656.17,654.55,656.15,1179.895
2025-05-11 07:50:00,656.14,656.27,655.3,655.85,956.468
2025-05-11 07:55:00,655.85,656.24,655.22,655.54,693.791
2025-05-11 08:00:00,655.54,658.18,655.54,657.43,1855.492
2025-05-11 08:05:00,657.43,657.8,656.7,657.73,636.469
2025-05-11 08:10:00,657.73,658.19,657.16,657.51,1022.066
2025-05-11 08:15:00,657.51,658.4,656.9,657.12,2618.286
2025-05-11 08:20:00,657.12,657.93,657.12,657.89,276.813
2025-05-11 08:25:00,657.9,657.9,656.57,656.58,340.29
2025-05-11 08:30:00,656.58,656.58,654.73,654.97,1502.474
2025-05-11 08:35:00,654.97,656.0,654.91,655.15,1012.204
2025-05-11 08:40:00,655.15,655.87,655.14,655.8,642.025
2025-05-11 08:45:00,655.8,656.22,655.01,655.02,2877.064
2025-05-11 08:50:00,655.02,655.15,654.49,654.74,2079.666
2025-05-11 08:55:00,654.74,655.59,654.56,654.71,1301.325
2025-05-11 09:00:00,654.7,655.5,654.7,655.5,462.611
2025-05-11 09:05:00,655.5,656.56,655.49,656.55,797.063
2025-05-11 09:10:00,656.56,657.61,656.55,657.61,522.499
2025-05-11 09:15:00,657.61,658.05,656.5,657.08,1395.143
2025-05-11 09:20:00,657.07,657.64,657.07,657.45,803.797
2025-05-11 09:25:00,657.44,658.41,657.44,658.41,748.033
2025-05-11 09:30:00,658.42,658.62,657.8,658.62,685.5
2025-05-11 09:35:00,658.63,658.64,658.29,658.51,556.328
2025-05-11 09:40:00,658.51,658.51,658.0,658.35,1113.983
2025-05-11 09:45:00,658.35,658.35,658.0,658.0,321.116
2025-05-11 09:50:00,658.0,658.58,657.81,658.49,572.253
2025-05-11 09:55:00,658.5,658.5,657.5,657.62,812.97
2025-05-11 10:00:00,657.61,658.24,657.61,658.0,620.361
2025-05-11 10:05:00,658.01,658.2,657.5,657.96,689.611
2025-05-11 10:10:00,657.96,657.97,656.96,657.01,347.689
2025-05-11 10:15:00,657.01,657.01,656.35,656.66,640.825
2025-05-11 10:20:00,656.66,658.24,656.6,657.92,412.013
2025-05-11 10:25:00,657.91,658.25,657.71,658.24,449.709
2025-05-11 10:30:00,658.25,658.76,658.0,658.5,300.291
2025-05-11 10:35:00,658.5,658.78,658.1,658.5,411.484
2025-05-11 10:40:00,658.49,658.54,657.96,657.97,274.362
2025-05-11 10:45:00,657.97,658.52,657.83,658.5,695.567
2025-05-11 10:50:00,658.49,658.69,658.21,658.32,217.222
2025-05-11 10:55:00,658.33,659.0,658.32,659.0,436.645
2025-05-11 11:00:00,659.0,659.83,658.7,659.36,631.731
2025-05-11 11:05:00,659.37,659.6,658.93,659.5,439.416
2025-05-11 11:10:00,659.5,659.7,658.93,659.2,559.515
2025-05-11 11:15:00,659.2,659.44,659.05,659.3,287.408
2025-05-11 11:20:00,659.29,659.41,658.66,658.66,407.264
2025-05-11 11:25:00,658.67,658.9,658.1,658.9,263.343
2025-05-11 11:30:00,658.89,658.96,658.41,658.6,361.695
2025-05-11 11:35:00,658.6,658.74,658.09,658.09,276.893
2025-05-11 11:40:00,658.09,658.97,658.0,658.7,710.244
2025-05-11 11:45:00,658.71,658.71,657.77,658.01,411.521
2025-05-11 11:50:00,658.01,658.37,658.0,658.19,279.165
2025-05-11 11:55:00,658.19,659.2,658.14,659.1,505.917
2025-05-11 12:00:00,659.11,659.44,659.0,659.44,429.067
2025-05-11 12:05:00,659.43,659.68,659.25,659.44,1083.086
2025-05-11 12:10:00,659.45,659.76,658.62,658.7,1883.515
2025-05-11 12:15:00,658.69,658.72,657.75,657.75,2913.639
2025-05-11 12:20:00,657.76,657.9,657.0,657.65,751.184
2025-05-11 12:25:00,657.66,658.0,657.54,657.78,496.99
2025-05-11 12:30:00,657.78,658.0,657.3,657.7,469.24
2025-05-11 12:35:00,657.71,658.26,657.5,658.07,745.95
2025-05-11 12:40:00,658.07,658.07,656.85,657.17,1150.487
2025-05-11 12:45:00,657.16,657.8,656.8,657.6,730.298
2025-05-11 12:50:00,657.61,657.79,657.3,657.78,579.567
2025-05-11 12:55:00,657.79,657.79,657.23,657.53,756.739
2025-05-11 13:00:00,657.54,658.39,657.53,658.12,540.432
2025-05-11 13:05:00,658.12,658.12,657.37,657.99,472.415
2025-05-11 13:10:00,658.0,658.38,657.73,657.89,357.126
2025-05-11 13:15:00,657.88,657.89,656.44,656.52,512.275
2025-05-11 13:20:00,656.52,656.53,655.9,655.91,703.268
2025-05-11 13:25:00,655.91,655.98,652.5,653.0,9020.663
2025-05-11 13:30:00,653.0,653.05,651.6,652.91,2781.402
2025-05-11 13:35:00,652.91,654.5,652.54,654.5,853.126
2025-05-11 13:40:00,654.5,654.5,649.91,651.68,13222.664
2025-05-11 13:45:00,651.69,652.5,650.55,651.24,1898.831
2025-05-11 13:50:00,651.24,652.39,651.14,651.69,935.183
2025-05-11 13:55:00,651.69,651.69,649.81,649.81,2081.509
2025-05-11 14:00:00,649.82,651.55,649.82,651.47,1597.041
2025-05-11 14:05:00,651.46,651.9,650.6,651.69,581.286
2025-05-11 14:10:00,651.69,651.93,650.93,651.34,562.96
2025-05-11 14:15:00,651.33,651.89,650.3,651.75,1077.36
2025-05-11 14:20:00,651.76,652.61,650.9,652.59,947.867
2025-05-11 14:25:00,652.58,653.25,651.8,652.09,1178.14
2025-05-11 14:30:00,652.09,653.53,651.72,653.0,884.355
2025-05-11 14:35:00,653.01,653.88,652.5,653.88,599.126
2025-05-11 14:40:00,653.88,654.0,653.34,653.55,524.62
2025-05-11 14:45:00,653.55,653.68,653.01,653.25,280.312
2025-05-11 14:50:00,653.24,653.4,652.75,652.77,279.922
2025-05-11 14:55:00,652.77,653.5,652.76,653.09,337.568
2025-05-11 15:00:00,653.09,654.0,652.9,653.99,652.15
2025-05-11 15:05:00,654.0,654.5,653.85,654.21,679.435
2025-05-11 15:10:00,654.21,655.27,654.1,655.01,1287.151
2025-05-11 15:15:00,655.01,655.13,654.53,654.93,441.422
2025-05-11 15:20:00,654.93,654.97,653.69,653.7,426.722
2025-05-11 15:25:00,653.7,653.88,653.0,653.3,423.885
2025-05-11 15:30:00,653.3,654.02,653.01,653.78,500.056
2025-05-11 15:35:00,653.78,654.1,652.93,653.24,463.908
2025-05-11 15:40:00,653.24,653.7,652.95,653.04,1014.838
2025-05-11 15:45:00,653.04,653.83,651.87,652.4,868.318
2025-05-11 15:50:00,652.4,653.36,649.6,650.03,1961.062
2025-05-11 15:55:00,650.03,652.19,649.73,651.41,2252.867
2025-05-11 16:00:00,651.41,651.7,649.87,650.0,763.423
2025-05-11 16:05:00,650.0,650.1,647.83,649.0,2605.913
2025-05-11 16:10:00,649.0,649.84,648.51,649.8,675.296
2025-05-11 16:15:00,649.8,649.81,648.0,649.77,1341.007
2025-05-11 16:20:00,649.77,651.73,649.77,651.58,765.346
2025-05-11 16:25:00,651.58,651.73,651.4,651.72,364.324
2025-05-11 16:30:00,651.72,651.96,651.11,651.11,531.848
2025-05-11 16:35:00,651.12,651.12,650.23,650.81,381.008
2025-05-11 16:40:00,650.82,651.51,650.43,651.32,581.768
2025-05-11 16:45:00,651.32,651.32,649.84,649.9,388.336
2025-05-11 16:50:00,649.9,650.4,649.41,650.02,664.088
2025-05-11 16:55:00,650.01,650.73,649.99,650.53,486.002
2025-05-11 17:00:00,650.52,651.3,650.12,650.75,514.163
2025-05-11 17:05:00,650.74,651.68,650.02,651.1,631.209
2025-05-11 17:10:00,651.09,651.29,649.75,651.29,402.813
2025-05-11 17:15:00,651.28,651.96,650.6,651.96,728.278
2025-05-11 17:20:00,651.95,652.1,650.83,650.84,593.895
2025-05-11 17:25:00,650.83,651.57,650.5,651.45,324.855
2025-05-11 17:30:00,651.45,652.36,651.28,652.17,426.847
2025-05-11 17:35:00,652.18,652.95,652.0,652.06,1170.213
2025-05-11 17:40:00,652.06,652.59,651.9,652.57,453.287
2025-05-11 17:45:00,652.57,653.0,651.7,652.99,482.144
2025-05-11 17:50:00,653.0,653.22,652.52,653.21,525.5
2025-05-11 17:55:00,653.22,653.22,652.77,652.9,470.622
2025-05-11 18:00:00,652.89,653.24,652.3,652.31,541.999
2025-05-11 18:05:00,652.31,652.47,651.86,652.2,276.41
2025-05-11 18:10:00,652.19,652.26,651.93,652.14,161.907
2025-05-11 18:15:00,652.14,652.77,651.7,652.77,333.854
2025-05-11 18:20:00,652.78,652.8,652.5,652.67,162.816
2025-05-11 18:25:00,652.67,652.94,651.97,651.97,271.59
2025-05-11 18:30:00,651.97,652.18,650.83,651.6,426.284
2025-05-11 18:35:00,651.6,653.85,651.31,653.81,650.713
2025-05-11 18:40:00,653.8,654.76,653.47,653.78,893.347
2025-05-11 18:45:00,653.78,655.16,653.74,654.75,529.289
2025-05-11 18:50:00,654.75,655.05,654.65,654.65,599.404
2025-05-11 18:55:00,654.65,655.06,654.14,654.44,750.128
2025-05-11 19:00:00,654.45,654.6,653.7,653.91,436.96
2025-05-11 19:05:00,653.91,653.91,652.98,652.98,529.074
2025-05-11 19:10:00,652.98,653.8,652.98,653.64,224.779
2025-05-11 19:15:00,653.64,654.32,653.51,654.01,244.896
2025-05-11 19:20:00,654.02,654.29,653.65,653.66,273.54
2025-05-11 19:25:00,653.65,654.1,653.44,654.03,222.016
2025-05-11 19:30:00,654.03,654.5,654.0,654.33,299.339
2025-05-11 19:35:00,654.33,654.33,653.64,654.04,293.921
2025-05-11 19:40:00,654.05,654.08,653.62,653.65,160.878
2025-05-11 19:45:00,653.64,654.35,653.64,654.09,428.714
2025-05-11 19:50:00,654.09,654.1,653.65,653.7,175.266
2025-05-11 19:55:00,653.71,653.71,653.15,653.43,259.49
2025-05-11 20:00:00,653.42,653.59,651.53,651.63,455.9
2025-05-11 20:05:00,651.62,652.03,650.94,651.48,409.483
2025-05-11 20:10:00,651.49,652.6,651.21,652.4,217.711
2025-05-11 20:15:00,652.4,652.63,652.2,652.61,163.23
2025-05-11 20:20:00,652.61,652.71,651.8,651.8,197.172
2025-05-11 20:25:00,651.8,652.3,651.6,651.69,266.654
2025-05-11 20:30:00,651.69,651.99,651.17,651.98,543.541
2025-05-11 20:35:00,651.99,652.36,651.9,652.04,212.028
2025-05-11 20:40:00,652.04,652.04,651.25,651.39,153.01
